Timestamp,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
2215,-0.1269,-9.9862,0.0503,0.0024,-0.0064,0.0296
2224,-0.0910,-9.9120,0.0144,0.0043,-0.0091,0.0301
2232,-0.0982,-9.8665,0.0407,0.0021,-0.0051,0.0309
2239,-0.1341,-9.9311,0.0311,0.0013,-0.0112,0.0298
2247,-0.1389,-10.0078,0.1053,0.0013,-0.0061,0.0312
2255,-0.1556,-9.9742,0.0168,0.0011,-0.0053,0.0290
2264,-0.1891,-9.9359,0.1125,0.0005,-0.0072,0.0288
2272,-0.0982,-9.9168,0.1053,-0.0005,-0.0080,0.0301
2279,-0.1077,-9.9479,0.0072,0.0029,-0.0069,0.0317
2287,-0.1772,-9.9527,0.0287,0.0003,-0.0080,0.0290
2295,-0.1053,-10.0078,0.1125,-0.0003,-0.0091,0.0309
2304,-0.1604,-10.0078,0.1030,0.0051,-0.0067,0.0272
2312,-0.1676,-9.9216,0.1460,0.0013,-0.0072,0.0306
2320,-0.1269,-9.9288,0.0910,0.0011,-0.0101,0.0309
2327,-0.1484,-10.0054,0.0790,0.0051,-0.0088,0.0312
2335,-0.1269,-9.9766,0.1030,0.0032,-0.0069,0.0272
2343,-0.1652,-9.9144,0.1221,0.0035,-0.0053,0.0298
2352,-0.1413,-9.9192,0.0168,0.0016,-0.0101,0.0290
2360,-0.1077,-9.9599,0.1293,0.0040,-0.0075,0.0269
2367,-0.1293,-9.9216,0.0694,0.0016,-0.0075,0.0309
2375,-0.1125,-9.9264,0.0838,0.0029,-0.0064,0.0274
2383,-0.1772,-9.9814,-0.0120,0.0051,-0.0045,0.0314
2392,-0.1508,-9.9335,-0.0144,0.0048,-0.0053,0.0277
2400,-0.1197,-9.9718,0.0575,0.0013,-0.0027,0.0309
2408,-0.1820,-9.9288,0.1221,0.0019,-0.0085,0.0274
2415,-0.0934,-9.9288,-0.0048,0.0019,-0.0053,0.0304
2423,-0.1724,-9.9910,0.0383,0.0000,-0.0051,0.0293
