Timestamp,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
1406,-1.6352,-9.8162,0.2442,0.0024,0.0077,0.0261
1415,-1.6017,-9.8402,0.2011,0.0035,0.0019,0.0264
1423,-1.6759,-9.7851,0.2682,0.0029,0.0077,0.0280
1431,-1.6568,-9.7779,0.2370,0.0056,0.0061,0.0285
1439,-1.6568,-9.7564,0.1844,0.0032,0.0059,0.0282
1446,-1.6592,-9.7947,0.2131,0.0099,0.0101,0.0290
1455,-1.6735,-9.7947,0.2490,0.0075,0.0077,0.0288
1463,-1.6927,-9.7779,0.2346,0.0043,0.0048,0.0261
1471,-1.6161,-9.7492,0.2705,0.0080,0.0085,0.0304
1479,-1.6376,-9.8114,0.2131,0.0053,0.0045,0.0296
1487,-1.6759,-9.7516,0.2610,0.0069,0.0016,0.0277
1495,-1.6137,-9.7707,0.2586,0.0027,0.0093,0.0272
1503,-1.6305,-9.7324,0.2825,0.0069,0.0101,0.0288
1511,-1.6137,-9.7971,0.1700,0.0053,0.0061,0.0320
1519,-1.6592,-9.8497,0.2155,0.0072,0.0043,0.0274
1527,-1.6664,-9.7827,0.1963,0.0037,0.0043,0.0290
1534,-1.6089,-9.8210,0.2035,0.0008,0.0059,0.0285
1543,-1.5969,-9.8378,0.2442,0.0032,0.0027,0.0293
1551,-1.6041,-9.7827,0.1748,0.0024,0.0013,0.0288
1559,-1.6305,-9.8258,0.2298,0.0013,0.0021,0.0280
1567,-1.6640,-9.8019,0.2035,0.0011,0.0053,0.0288
1574,-1.6233,-9.8258,0.1987,0.0000,0.0024,0.0314
1583,-1.6113,-9.8617,0.2682,-0.0011,-0.0011,0.0280
1591,-1.6161,-9.8019,0.1293,0.0011,-0.0024,0.0288
1599,-1.6113,-9.8043,0.2155,-0.0003,-0.0019,0.0296
1607,-1.6903,-9.7420,0.2274,-0.0008,0.0019,0.0285
1615,-1.6328,-9.7540,0.2610,-0.0005,-0.0011,0.0298
1623,-1.6568,-9.8043,0.2993,0.0043,-0.0019,0.0306
1631,-1.6712,-9.8090,0.1987,-0.0027,0.0016,0.0298
1639,-1.6257,-9.8043,0.3208,-0.0003,-0.0029,0.0309
1647,-1.6065,-9.8258,0.3232,-0.0019,-0.0051,0.0322
1655,-1.6281,-9.8066,0.2322,0.0000,-0.0011,0.0274
1662,-1.6424,-9.7612,0.2394,-0.0013,-0.0032,0.0296
1671,-1.6400,-9.7995,0.2753,-0.0035,-0.0008,0.0296
1679,-1.6448,-9.7851,0.2131,-0.0021,-0.0008,0.0333
1687,-1.6712,-9.7995,0.1987,-0.0011,-0.0043,0.0282
1695,-1.6185,-9.8090,0.1221,-0.0029,-0.0040,0.0312
1703,-1.6257,-9.7875,0.1365,-0.0019,-0.0040,0.0312
1711,-1.6712,-9.8043,0.1484,-0.0008,0.0037,0.0312
1719,-1.6472,-9.8426,0.2586,0.0048,-0.0045,0.0314
1727,-1.6448,-9.7971,0.2682,0.0003,-0.0024,0.0304
1735,-1.6568,-9.7995,0.2131,-0.0021,-0.0005,0.0304
1743,-1.6233,-9.8090,0.1508,-0.0008,0.0024,0.0352
1751,-1.6113,-9.8210,0.2849,-0.0003,0.0045,0.0306
1759,-1.6735,-9.8043,0.2897,0.0016,0.0005,0.0312
1767,-1.6376,-9.8090,0.3352,0.0000,0.0019,0.0298
1775,-1.6041,-9.7947,0.2849,0.0037,0.0013,0.0320
1783,-1.6089,-9.7947,0.2418,0.0083,0.0016,0.0304
1792,-1.6568,-9.8354,0.2251,0.0003,0.0035,0.0288
1799,-1.6161,-9.8162,0.2610,0.0021,0.0043,0.0280
1807,-1.5562,-9.8090,0.2729,0.0051,0.0083,0.0304
1815,-1.6065,-9.8162,0.2131,0.0045,0.0072,0.0274
1823,-1.5993,-9.8162,0.1844,0.0016,0.0077,0.0290
1831,-1.6640,-9.8450,0.2490,0.0029,0.0040,0.0309
1839,-1.6376,-9.7803,0.2801,0.0013,0.0059,0.0277
1847,-1.5969,-9.8138,0.2634,0.0027,0.0051,0.0293
1855,-1.6352,-9.8114,0.2538,0.0000,0.0088,0.0269
1863,-1.6688,-9.8330,0.2729,0.0003,0.0080,0.0298
1871,-1.6592,-9.7779,0.2969,0.0053,0.0080,0.0282
1880,-1.6065,-9.7875,0.2394,0.0045,0.0040,0.0293
1887,-1.6281,-9.7923,0.2203,0.0016,0.0037,0.0258
1895,-1.6807,-9.7683,0.2849,0.0035,0.0048,0.0296
1903,-1.7023,-9.7923,0.2538,0.0059,0.0011,0.0288
1911,-1.6065,-9.7468,0.2274,0.0048,0.0051,0.0277
1920,-1.6640,-9.7659,0.3041,0.0008,0.0059,0.0274
1927,-1.6281,-9.8354,0.2825,0.0067,0.0064,0.0282
1935,-1.6568,-9.7229,0.2370,0.0064,0.0037,0.0274
1943,-1.6233,-9.7492,0.2251,0.0051,-0.0029,0.0288
1951,-1.6999,-9.8114,0.2418,0.0037,-0.0005,0.0296
1959,-1.6496,-9.7516,0.2131,0.0051,-0.0005,0.0320
1968,-1.6257,-9.8114,0.1772,0.0069,-0.0005,0.0285
1975,-1.6520,-9.7636,0.1820,0.0029,0.0005,0.0253
1983,-1.6496,-9.8354,0.2466,0.0016,0.0005,0.0280
1991,-1.6592,-9.8234,0.2538,0.0005,-0.0011,0.0245
1999,-1.6520,-9.8114,0.2586,-0.0016,-0.0019,0.0290
2008,-1.6352,-9.8426,0.2251,0.0035,-0.0056,0.0296
2015,-1.5945,-9.8114,0.2155,-0.0011,-0.0035,0.0285
2023,-1.5658,-9.8162,0.2346,0.0024,-0.0024,0.0280
2031,-1.6831,-9.8043,0.2634,0.0013,-0.0024,0.0288
2039,-1.6305,-9.7516,0.1556,-0.0019,0.0016,0.0298
2048,-1.6424,-9.7803,0.2274,0.0011,-0.0037,0.0298
2056,-1.6281,-9.8138,0.1796,0.0005,-0.0032,0.0274
2063,-1.6472,-9.8402,0.2035,-0.0016,-0.0024,0.0312
2071,-1.6448,-9.7707,0.2562,-0.0008,-0.0048,0.0282
2079,-1.6065,-9.7971,0.2538,-0.0021,-0.0059,0.0320
2087,-1.6137,-9.7923,0.2945,-0.0003,-0.0051,0.0320
2096,-1.6376,-9.8019,0.2562,-0.0008,-0.0013,0.0320
2103,-1.5969,-9.7109,0.2418,0.0003,-0.0043,0.0312
2111,-1.6400,-9.7683,0.2586,0.0061,-0.0011,0.0288
2119,-1.6185,-9.7707,0.2825,-0.0016,0.0000,0.0320
2127,-1.6424,-9.8114,0.2131,0.0003,-0.0051,0.0333
2136,-1.6257,-9.8138,0.2346,0.0040,-0.0024,0.0290
2144,-1.5874,-9.8210,0.3352,0.0045,-0.0037,0.0277
2151,-1.6113,-9.7827,0.2059,0.0029,-0.0043,0.0314
2159,-1.6233,-9.8162,0.2586,-0.0008,-0.0019,0.0296
2167,-1.6448,-9.8186,0.2155,0.0024,-0.0024,0.0296
2176,-1.6305,-9.7276,0.2203,0.0032,0.0013,0.0288
2184,-1.6496,-9.8090,0.2227,0.0029,0.0003,0.0288
2191,-1.6209,-9.8569,0.2586,0.0003,-0.0011,0.0296
2199,-1.6544,-9.7731,0.2873,0.0051,0.0043,0.0298
2207,-1.6328,-9.8545,0.2011,0.0037,0.0008,0.0306
2215,-1.6017,-9.8354,0.1939,0.0040,0.0019,0.0277
2224,-1.6281,-9.8162,0.2227,0.0069,0.0005,0.0274
2231,-1.6712,-9.7851,0.2849,0.0032,0.0056,0.0272
2239,-1.6328,-9.7540,0.2897,0.0067,0.0000,0.0282
2247,-1.6352,-9.8090,0.2658,0.0067,-0.0005,0.0280
2255,-1.6089,-9.7372,0.2107,0.0085,0.0035,0.0282
2264,-1.6664,-9.7875,0.2777,0.0080,0.0013,0.0301
2272,-1.6472,-9.7851,0.2562,0.0099,0.0051,0.0269
2279,-1.6376,-9.7947,0.1891,0.0085,0.0032,0.0288
2287,-1.6759,-9.7755,0.2179,0.0059,0.0040,0.0261
2295,-1.6281,-9.7923,0.2490,0.0077,0.0008,0.0258
2304,-1.6855,-9.7372,0.2729,0.0056,0.0061,0.0269
2312,-1.6352,-9.8402,0.2035,0.0037,0.0032,0.0288
2319,-1.6281,-9.8090,0.1700,0.0061,0.0024,0.0269
2327,-1.6161,-9.7899,0.1915,0.0149,0.0005,0.0261
2335,-1.6328,-9.8234,0.2586,0.0117,0.0019,0.0288
2343,-1.6352,-9.7516,0.1532,0.0109,0.0032,0.0242
2352,-1.5275,-9.7827,0.2777,0.0104,0.0024,0.0250
2360,-1.5850,-9.7612,0.2514,0.0093,0.0035,0.0258
2367,-1.6233,-9.7851,0.2538,0.0088,-0.0019,0.0272
2375,-1.6281,-9.8114,0.2394,0.0112,0.0016,0.0269
2383,-1.6376,-9.7779,0.2705,0.0096,0.0021,0.0253
2392,-1.6688,-9.7707,0.2203,0.0112,0.0005,0.0290
2400,-1.6783,-9.7779,0.1796,0.0064,0.0021,0.0280
2407,-1.6400,-9.7779,0.2610,0.0035,-0.0024,0.0269
2415,-1.6257,-9.8138,0.2203,0.0056,-0.0008,0.0258
2423,-1.6568,-9.7875,0.2107,0.0077,-0.0008,0.0269
2432,-1.6185,-9.8426,0.2945,0.0059,0.0000,0.0256
2440,-1.6137,-9.7947,0.2035,0.0064,-0.0045,0.0274
2448,-1.6424,-9.8162,0.2298,0.0035,-0.0008,0.0280
2455,-1.6472,-9.7827,0.2849,0.0051,-0.0027,0.0298
2463,-1.6520,-9.7588,0.2514,0.0051,-0.0053,0.0256
2471,-1.6209,-9.7827,0.2370,0.0045,-0.0048,0.0301
2480,-1.6400,-9.8210,0.2370,0.0032,-0.0024,0.0269
2488,-1.5682,-9.8066,0.2945,0.0019,-0.0075,0.0317
2495,-1.6448,-9.7875,0.2969,0.0045,-0.0056,0.0274
2503,-1.6305,-9.8186,0.3089,0.0051,-0.0064,0.0304
2511,-1.6328,-9.7516,0.2538,0.0024,-0.0043,0.0298
2520,-1.6783,-9.7947,0.2107,0.0085,-0.0043,0.0285
2528,-1.7119,-9.7947,0.2370,0.0024,-0.0061,0.0290
2536,-1.6712,-9.7755,0.2466,0.0021,-0.0053,0.0288
2543,-1.6352,-9.7588,0.2394,-0.0005,-0.0032,0.0320
2551,-1.6376,-9.8066,0.3232,0.0053,-0.0048,0.0298
2560,-1.6281,-9.7899,0.2322,0.0064,-0.0056,0.0290
2568,-1.6424,-9.8378,0.2897,0.0040,-0.0011,0.0296
2576,-1.6759,-9.7971,0.2251,0.0059,-0.0067,0.0288
2583,-1.6281,-9.7827,0.1844,0.0075,-0.0027,0.0288
2591,-1.6592,-9.8354,0.2227,0.0053,-0.0053,0.0325
2599,-1.6520,-9.8593,0.2346,0.0056,-0.0019,0.0288
2608,-1.6496,-9.7731,0.1389,0.0040,-0.0021,0.0277
2616,-1.5754,-9.7540,0.2897,0.0045,-0.0021,0.0285
2624,-1.5538,-9.8426,0.2538,0.0067,-0.0021,0.0258
2631,-1.6137,-9.7636,0.2107,0.0048,0.0008,0.0264
2639,-1.6113,-9.8210,0.2298,0.0059,-0.0027,0.0261
2648,-1.6688,-9.7588,0.2059,0.0059,-0.0005,0.0272
2656,-1.6400,-9.7995,0.2059,0.0080,-0.0005,0.0277
2664,-1.6831,-9.8114,0.3112,0.0083,-0.0016,0.0304
2671,-1.5850,-9.7588,0.3112,0.0091,0.0011,0.0277
2679,-1.6424,-9.7995,0.2825,0.0072,0.0008,0.0261
2688,-1.6712,-9.8066,0.2035,0.0104,0.0032,0.0237
2696,-1.6328,-9.8258,0.2562,0.0059,0.0008,0.0258
2704,-1.6568,-9.8090,0.2921,0.0072,0.0003,0.0232
2712,-1.6975,-9.7468,0.2801,0.0059,0.0037,0.0277
2719,-1.6568,-9.7420,0.2251,0.0075,0.0040,0.0293
2727,-1.6352,-9.8114,0.2921,0.0107,0.0035,0.0277
2736,-1.6137,-9.8210,0.2610,0.0104,0.0000,0.0269
2744,-1.6352,-9.7779,0.2274,0.0091,0.0011,0.0245
2752,-1.5993,-9.8114,0.2921,0.0072,0.0051,0.0269
2759,-1.6328,-9.8162,0.1556,0.0075,0.0096,0.0248
2767,-1.6328,-9.8019,0.3256,0.0083,0.0024,0.0261
2776,-1.6352,-9.8354,0.2274,0.0077,0.0061,0.0240
2784,-1.6640,-9.8497,0.2538,0.0083,0.0005,0.0264
2792,-1.6544,-9.7540,0.3280,0.0093,-0.0005,0.0258
2800,-1.7047,-9.7229,0.2107,0.0101,0.0029,0.0258
2807,-1.5969,-9.7827,0.2251,0.0099,0.0005,0.0274
2816,-1.6041,-9.8019,0.2897,0.0091,0.0013,0.0293
2824,-1.6257,-9.7683,0.2466,0.0040,0.0035,0.0277
2832,-1.6616,-9.7947,0.2083,0.0099,0.0037,0.0261
2840,-1.6233,-9.8258,0.3136,0.0085,-0.0003,0.0261
2847,-1.6113,-9.7827,0.2370,0.0075,0.0011,0.0261
2855,-1.5251,-9.8497,0.3065,0.0061,0.0003,0.0285
2864,-1.6496,-9.8426,0.3519,0.0061,-0.0011,0.0309
2872,-1.6664,-9.7923,0.1987,0.0061,-0.0016,0.0285
2880,-1.5921,-9.7995,0.2059,0.0064,0.0013,0.0266
2888,-1.6448,-9.7971,0.2538,0.0037,0.0008,0.0317
