Timestamp,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
2184,-1.2474,-9.4763,-0.0958,0.2377,0.2166,-0.1364
2191,-1.1803,-9.4403,-0.1341,0.2108,0.2446,-0.1300
2199,-1.2091,-9.3111,-0.1101,0.1820,0.2689,-0.1111
2207,-1.2282,-9.3996,-0.0144,0.1527,0.2872,-0.0999
2215,-1.2402,-9.3829,-0.0335,0.1303,0.3040,-0.0826
2224,-1.2594,-9.3829,-0.0575,0.1031,0.3150,-0.0666
2232,-1.2378,-9.3877,-0.0599,0.0775,0.3264,-0.0482
2239,-1.2977,-9.3733,-0.0455,0.0546,0.3275,-0.0312
2247,-1.3168,-9.3637,0.0431,0.0301,0.3280,-0.0104
2255,-1.2163,-9.3518,0.0024,0.0099,0.3304,0.0101
2264,-1.2713,-9.3565,-0.0215,-0.0123,0.3264,0.0306
2272,-1.2522,-9.3565,0.0359,-0.0362,0.3232,0.0469
2279,-1.2833,-9.3446,0.0670,-0.0610,0.3118,0.0653
2287,-1.2833,-9.3637,0.0790,-0.0818,0.3006,0.0885
2295,-1.2570,-9.3829,0.1341,-0.1021,0.2936,0.1100
2304,-1.2570,-9.4451,0.0359,-0.1260,0.2769,0.1300
2312,-1.2737,-9.4834,-0.0239,-0.1484,0.2635,0.1484
2319,-1.2857,-9.4116,0.0263,-0.1769,0.2483,0.1647
2327,-1.2258,-9.5026,0.0144,-0.2033,0.2361,0.1761
2335,-1.2163,-9.4882,0.0431,-0.2278,0.2214,0.1887
2343,-1.1971,-9.5098,-0.0120,-0.2585,0.2081,0.1929
2352,-1.2091,-9.5050,-0.0192,-0.2912,0.1966,0.1927
2360,-1.1779,-9.5577,-0.0048,-0.3222,0.1812,0.1937
2367,-1.1588,-9.5529,0.0718,-0.3493,0.1711,0.1863
2375,-1.1732,-9.6079,0.0048,-0.3778,0.1641,0.1796
2383,-1.1253,-9.6917,-0.0455,-0.4114,0.1498,0.1663
2392,-1.1133,-9.7803,0.0335,-0.4455,0.1495,0.1532
2400,-1.1277,-9.7755,-0.0096,-0.4751,0.1407,0.1367
2407,-1.1420,-9.7492,0.0048,-0.5065,0.1364,0.1183
2415,-1.1037,-9.7157,-0.0096,-0.5393,0.1351,0.1026
2423,-1.0678,-9.7995,0.0096,-0.5668,0.1276,0.0869
2432,-1.0989,-9.8976,0.0503,-0.5990,0.1279,0.0653
2440,-1.0846,-9.9120,0.0239,-0.6267,0.1228,0.0496
2448,-1.1013,-9.9383,0.0766,-0.6539,0.1188,0.0314
2455,-1.1564,-9.9718,-0.0192,-0.6808,0.1111,0.0181
2463,-1.1588,-10.0078,0.1149,-0.7059,0.1085,0.0045
2471,-1.1947,-10.0533,0.0215,-0.7293,0.1023,-0.0051
2480,-1.2330,-10.0748,0.1053,-0.7522,0.0986,-0.0117
2488,-1.2234,-10.1011,0.1245,-0.7711,0.0911,-0.0179
2495,-1.1899,-10.1418,0.0766,-0.7957,0.0903,-0.0226
2503,-1.2306,-10.2496,0.1053,-0.8108,0.0850,-0.0211
2511,-1.2977,-10.3070,0.0790,-0.8303,0.0770,-0.0234
2520,-1.3264,-10.2448,0.0886,-0.8471,0.0730,-0.0189
2528,-1.3479,-10.2615,0.1652,-0.8620,0.0685,-0.0128
2536,-1.3910,-10.3453,0.2059,-0.8785,0.0634,-0.0040
2543,-1.3575,-10.3717,0.1053,-0.8926,0.0586,0.0029
2551,-1.3479,-10.3358,0.1915,-0.9062,0.0474,0.0171
2560,-1.3767,-10.4483,0.1772,-0.9214,0.0440,0.0288
2568,-1.3862,-10.4603,0.1844,-0.9278,0.0418,0.0416
2576,-1.4365,-10.4818,0.1556,-0.9385,0.0312,0.0560
2583,-1.4126,-10.4603,0.2370,-0.9457,0.0250,0.0733
2591,-1.4293,-10.4962,0.1820,-0.9521,0.0245,0.0925
2599,-1.3767,-10.5417,0.1891,-0.9571,0.0213,0.1103
2608,-1.3767,-10.6087,0.2131,-0.9630,0.0173,0.1228
2616,-1.4724,-10.5417,0.1867,-0.9646,0.0139,0.1415
2624,-1.4246,-10.5872,0.2251,-0.9673,0.0115,0.1567
2631,-1.3503,-10.6734,0.2227,-0.9670,0.0139,0.1681
2639,-1.3862,-10.7236,0.2370,-0.9747,0.0184,0.1759
2648,-1.3862,-10.7356,0.1700,-0.9742,0.0269,0.1844
2656,-1.3408,-10.7787,0.2562,-0.9832,0.0346,0.1897
2664,-1.4030,-10.7859,0.0479,-0.9814,0.0432,0.1924
2671,-1.3623,-10.7571,0.2059,-0.9886,0.0584,0.1919
2679,-1.2713,-10.7691,0.0790,-0.9915,0.0690,0.1881
2688,-1.3743,-10.8170,0.2059,-0.9998,0.0855,0.1839
2696,-1.2953,-10.8553,0.0934,-0.9995,0.0981,0.1767
2704,-1.3024,-10.8290,0.1484,-1.0075,0.1180,0.1684
2712,-1.3408,-10.8481,0.1006,-1.0120,0.1306,0.1596
2719,-1.2570,-10.8553,0.2107,-1.0136,0.1490,0.1447
2727,-1.2785,-10.8697,0.1365,-1.0182,0.1692,0.1348
2736,-1.2761,-10.8314,0.2394,-1.0243,0.1897,0.1231
2744,-1.3264,-10.8912,0.1676,-1.0261,0.2060,0.1077
2752,-1.3096,-10.8338,0.1844,-1.0235,0.2244,0.0970
2759,-1.3384,-10.8625,0.1987,-1.0237,0.2406,0.0821
2767,-1.3144,-10.8266,0.1748,-1.0253,0.2625,0.0687
2776,-1.3072,-10.8481,0.2059,-1.0221,0.2758,0.0533
2784,-1.2761,-10.8194,0.1149,-1.0195,0.2910,0.0418
2792,-1.3551,-10.8697,0.1532,-1.0176,0.3027,0.0336
2800,-1.3336,-10.8098,0.2466,-1.0126,0.3118,0.0261
2807,-1.3527,-10.7452,0.3184,-1.0062,0.3208,0.0155
2816,-1.3479,-10.7548,0.2298,-1.0014,0.3222,0.0125
2824,-1.4006,-10.7260,0.1700,-0.9920,0.3283,0.0064
2832,-1.4078,-10.7141,0.2753,-0.9899,0.3317,0.0083
2840,-1.3431,-10.6303,0.2586,-0.9771,0.3317,0.0061
2847,-1.3503,-10.6686,0.3184,-0.9667,0.3309,0.0059
2855,-1.4054,-10.6063,0.2370,-0.9577,0.3293,0.0120
2864,-1.3288,-10.5896,0.2729,-0.9505,0.3208,0.0155
2872,-1.3743,-10.5776,0.2107,-0.9387,0.3152,0.0232
2880,-1.4054,-10.5560,0.3663,-0.9214,0.3046,0.0282
2888,-1.4030,-10.5321,0.2753,-0.9084,0.2963,0.0376
2895,-1.4102,-10.4507,0.2155,-0.8940,0.2870,0.0488
2904,-1.3503,-10.4387,0.3136,-0.8801,0.2774,0.0565
2912,-1.3815,-10.4459,0.2298,-0.8599,0.2617,0.0655
2920,-1.3599,-10.3406,0.2921,-0.8447,0.2545,0.0725
2928,-1.3527,-10.3286,0.2801,-0.8231,0.2342,0.0807
2935,-1.3815,-10.3286,0.1748,-0.8074,0.2222,0.0922
2944,-1.3048,-10.2639,0.2945,-0.7839,0.2062,0.0989
2952,-1.3575,-10.2376,0.2993,-0.7669,0.1905,0.1063
2960,-1.3815,-10.2065,0.3663,-0.7461,0.1788,0.1100
2968,-1.2953,-10.2017,0.2466,-0.7237,0.1687,0.1100
2975,-1.3168,-10.0652,0.2466,-0.7072,0.1511,0.1159
2983,-1.3024,-10.0700,0.2394,-0.6843,0.1434,0.1140
2992,-1.2402,-10.0556,0.2777,-0.6678,0.1300,0.1124
3000,-1.2354,-10.0078,0.2634,-0.6443,0.1228,0.1106
3008,-1.2115,-9.9623,0.2921,-0.6235,0.1114,0.1077
3016,-1.1875,-9.9288,0.3184,-0.6030,0.1042,0.0991
3023,-1.1732,-9.9096,0.2322,-0.5873,0.0959,0.0927
3032,-1.1660,-9.8881,0.2370,-0.5660,0.0903,0.0834
3040,-1.2163,-9.8282,0.2251,-0.5431,0.0842,0.0733
3048,-1.1564,-9.7875,0.2753,-0.5263,0.0802,0.0682
3056,-1.1756,-9.8234,0.2203,-0.5063,0.0767,0.0581
3063,-1.1229,-9.7923,0.2370,-0.4844,0.0735,0.0482
3072,-1.1468,-9.7444,0.1891,-0.4666,0.0727,0.0349
3080,-1.1396,-9.7037,0.3304,-0.4450,0.0666,0.0240
3088,-1.1732,-9.6774,0.1915,-0.4231,0.0637,0.0107
3096,-1.1660,-9.6367,0.2418,-0.3978,0.0589,0.0021
3104,-1.1612,-9.6630,0.1891,-0.3738,0.0616,-0.0051
3111,-1.1349,-9.5505,0.2658,-0.3496,0.0546,-0.0120
3120,-1.1564,-9.6438,0.2658,-0.3251,0.0496,-0.0203
3128,-1.2306,-9.6175,0.2682,-0.3016,0.0440,-0.0240
3136,-1.2115,-9.5505,0.2586,-0.2753,0.0370,-0.0272
3144,-1.1684,-9.4906,0.2538,-0.2481,0.0322,-0.0298
3151,-1.1827,-9.4810,0.2801,-0.2188,0.0237,-0.0333
3160,-1.1588,-9.5074,0.3065,-0.1908,0.0179,-0.0317
3168,-1.1660,-9.4475,0.2059,-0.1604,0.0104,-0.0306
3176,-1.1636,-9.4260,0.2322,-0.1330,0.0035,-0.0269
3184,-1.1779,-9.4451,0.1604,-0.1061,-0.0021,-0.0229
3192,-1.2426,-9.4451,0.2993,-0.0767,-0.0139,-0.0216
3200,-1.2474,-9.3805,0.2682,-0.0464,-0.0234,-0.0141
3208,-1.1899,-9.4068,0.2346,-0.0176,-0.0282,-0.0083
3216,-1.2210,-9.4595,0.2825,0.0136,-0.0357,-0.0048
3224,-1.2546,-9.4643,0.2298,0.0434,-0.0442,0.0048
3232,-1.2210,-9.4140,0.1891,0.0759,-0.0490,0.0085
3239,-1.2522,-9.4379,0.2658,0.1007,-0.0594,0.0187
3248,-1.2378,-9.4188,0.2394,0.1340,-0.0608,0.0224
3256,-1.2402,-9.4786,0.2346,0.1639,-0.0690,0.0282
3264,-1.2426,-9.4643,0.1269,0.1958,-0.0746,0.0333
3272,-1.2402,-9.4619,0.1580,0.2273,-0.0786,0.0400
3280,-1.1684,-9.4739,0.2227,0.2595,-0.0802,0.0437
3288,-1.1851,-9.5074,0.2179,0.2918,-0.0834,0.0474
3296,-1.2091,-9.5505,0.3065,0.3224,-0.0909,0.0456
